Unnamed: 0,tweet,sentiment
66411,@samharrelson Stay safe! I'm absolutely sick of rain! UGH! It's been here all week and is in the forecast for a few days this week! ,0.0
2793395,that was realli funny,1.0
1967094,back from cruise holiday a stone heavier and liver suitably abused met some great people now work beckons,0.0
1025307,@LucyPalmer haha! I'd like to think you wouldn't know!! Some inspiration: http://is.gd/eYQ3. Let's hope the nose monsoon has stopped now ,1.0
2975443,cute and stylish,1.0
360751,@NenyS But then I'll feel bad when I wake you up  x],0.0
1700695,is bored and soaked stupid british weather gt,0.0
89545,just got home from work n no-one is home ,0.0
498815,I am hungry. And sad. And needy   I would like to go home now please! #fb,0.0
790913,Total voodoo prayer fail. Crying baby in seat next to me ,0.0
1244579,@id10t2u I think i like Single file please ,1.0
3124600,s/o @apple for this really great charger that works so well! #not,0.0
251259,@smooore Auntie this is my new twitter because my old one will not let me change my picture  ,0.0
384888,is working ,0.0
637012,wishes she were at sonar ,0.0
1097383,"well, getting ready now  gonna see a movie with my friends &lt;3",1.0
340736,@Joy_Inc @caldjr its such a sad day ,0.0
1016791,"@TonyMaley cheers, i was only trying one out at the shop i was taking my marin to be serviced at. thanks for the tweet. ",1.0
2558372,well my friend i wanted to have a captain of the boulder area it is too large of an area any suggestions,1.0
2188048,will the springboard series roundtable be available for on demand streaming later on i m going to miss it due to work,0.0
783249,"Ackkk if you got my note, I hope you don't think I'm a creeper. I was in a goofy mood when I wrote it. I'm really very nice. ",0.0
2281028,i usually channel surf in bwtn commericals i haven t moved it yet thts how drafted i am,0.0
1265979,@demirkapi tell her that she can feel free to send us a proposition for a new one. we need to update the design anyway ,1.0
131789,I resent some people sometimes. I really do.  Just had dinner with my dad  miss my parents!!,0.0
764953,@morose Make sure you got some time on hand B4 you upgrade. It took my touch almost 2hrs for that. ,0.0
2914746,we ll go,1.0
384127,"@lizfaxe ha,wanna talk? i'm bored. plus @musicjunkie11 is lost. i have no one to talk too. ",0.0
2308482,lie er liar fark not funny,0.0
1774458,i cried,0.0
877267,@jenbrckwll haha yeah ,1.0
86021,Mother's day. ,0.0
769522,@i_c_ross Nope - not a word ,0.0
2767584,yes and yeah i saw the trailer this morning it s unbelivable can t wait to see the whole movie in nov yeah amazing lt,1.0
556124,going through many many many many pictures... sigh ,0.0
117373,"watched ep 5 o smile, ep 6 is going to be so sad ",0.0
2821059,finished work time for a coffee and to listen to some good old music,1.0
1513894,"Still laying in bed talking to Ashley. What a great night, even though I think I should've crashed long ago. Lmao ",1.0
3073180,i love that profile pic babe,1.0
1543377,"@standup4design @kg_creative, cool IÂ´ve never been to NYC ",1.0
2735883,elbstrand watching the sun goes down,1.0
1146884,"so i lightened my hair to a medium/light brown, might go a smidge lighter...maybe  i have no idea how to do a twit pic tho help please?",1.0
2447510,i m using mac yeah i just have to tweet about it,1.0
1486805,"@Urtheart I know, it's been a while D: I've been really good thanks  You?",1.0
553467,"i wasn't too worried about this penulitimate exam last night, this morning is a whole new experience though. PANIC! ",0.0
2910772,btw great pptweetup last nite you guys are quite the fun bunch,1.0
784955,@bealibrojo i just saw your tweet.  :| sorry.,0.0
1051627,@zadeus ya try it out... let me know how it goes... ,1.0
556588,Another day of packing...urghhh ,0.0
614166,"One of my teachers, David Cleall, needs to evaporate. I'm sure he's a nice person but he's making my life hell! Too much coursework. ",0.0
1092559,@goAshley Tired? You should spend the day breaking wind.. err.. being a wind shield.. err.. hmmm. ,1.0
1187881,"What a lovely weekend, biking with the boys, BBQ-ing, trampolining ~ PHEW exhausted! Thank goodness it's Sunday ",1.0
1457482,Hellooooo.!!  What a weather.! ;| -  It's raining ;( uhh ... but...  I can stay at home and fool about all time ,1.0
984281,"Mad cleaning dash whilst Charlotte sleeps, then sock knitting ",1.0
1732108,uh i dont like cempaka mas the crowd and the ambiance is so quot bronx quot,0.0
480318,"@muirsusan I pray kimberly is better today.  God hugs you both.  Camera wasn't lost, it was stolen.  ",0.0
2232409,looks like a packed flight again,0.0
171431,NO ONE...THALIA AND FAT JOE----WTF IS UP WITH TERRI....IM NOT GETN NE FUNNIES TODAY ,0.0
942026,@debworks Congrats! It always feels so good to ship off those hefty applications. And then you wait. ,1.0
1199328,IM here for twilight too   (X17Live live &gt; http://ustre.am/39qb),1.0
960304,@tomofromearth HELL YEAH YOUR BEARD IS KICKING MAJOR ASS hahahaha. i love it. please don't shave it ever.  how are you mistah?,1.0
2785909,writing the story about everyone of us,1.0
828506,just woke up...going to have a breakfast yummy ,1.0
565375,Y IS IT SO COLD UP HERE?!?!?!? omggggg state college! ,0.0
535302,@McLaren_eShop Cheers - I'm not a member of the Fan Club so will have to give the autographs a miss  Would have liked Lewis's though.,0.0
155459,my foot itches. ,0.0
1051117,my twitter profile page has never been so vain... ,1.0
2141030,ack that isn t a good way to end a day,0.0
3039950,weeks today but makes it sound closer,1.0
2986741,i hope that you ll like it juan carlos i m going to give it my best effort,1.0
3117490,yay i figured out how to use mobile blogging how convinient,1.0
1769168,is veryyy upset she cant go to hacienda tonight because the stupid nuggets game,0.0
18943,@kav_p why are you so happy when i'm sick ,0.0
3065761,is reading her twilight book want to finish it before malia,1.0
218353,Channel 7 is doing a piece on twitter. ,0.0
2624064,hiya liarns link to the original is here thanks,1.0
2811558,i ll be at the yeg web meetup via,1.0
82167,@OfficialDHough going to miss you on the show!  can't believe you won't be on the finale!    coming back next year??!!  best wishes..,0.0
1047287,Okay now I'm smiling  Bipolar much?,1.0
1545671,relaxing and enjoying being clean after a great few days at Le Mans ,1.0
229228,I miss shinethief.  &lt;/3 *makes silent vow to make paypal account and buy a new domain from Kelsey asap*,0.0
2811325,i am now for a few minutes,1.0
387432,@bumblepie I think by the time I got there you would be sober ,0.0
1698961,packing up the uhal,0.0
720489,is is still waiting...  http://plurk.com/p/12k5nn,0.0
1231243,@benningtonisgod my little man &amp; I are tired from last nights affair so we r playing hooky &amp; just having family time! ,1.0
2005876,would it be ro s the one i didn t get an invite to,0.0
1697024,i hate waiting for packages but its great when u get em,0.0
1133653,Hahaha [Drag Me To Hell] was funny and scary and weird Lol. Good movie ,1.0
1793811,i thought it was an invite,0.0
2424085,finally got my pistaschio pudding mmmmmmmmmmmmmm yay piss pudding smells like playdough but tastes better tight,1.0
848642,Long day of meetings.  Have a fabulous Monday and I will check in as I can!  ,1.0
3061919,thanks and congrats to you too with your company gonna be great,1.0
1310873,@jesssicababesss lucky you ... hopefully there will be more than just Manchester and London but its a good start ,1.0
564712,I'm up and at the library now. Ready to start my day from hell. ,0.0
1614501,yeah hopefully we will man i really wanted to meet mitchel,0.0
1221450,is back ! Hello twittles! ,1.0
2406977,kids bowl free all summer now that s cheap entertainment what will you buy with the you save,1.0
2958548,sad me for you like yoda voice,1.0
2225473,don t like wash contact lens,0.0
2020230,in the library,0.0
2014108,i dont know every thing,0.0
1515875,@simonrim Why did you say Yum yum about your accountant??? ha ha are you going to eat them???? ,1.0
239299,"@failwatcher how do you not fail at assassinating, do you have to have more people in your ring or more energy or what?! i hate failing ",0.0
1906018,not getting much done this week since i ve been called for jury duty,0.0
2612294,lady gaga s new song is just no words love her,1.0
1162998,@diahooha !Happy Birthday! Have a nice day ,1.0
2155506,sailor s cap collapses dies in stall of unknown cause s days after winning poker see earlier bloodhorse,0.0
875459,"at johnny rockets with nikki after our target excursion! &quot;the only one for me is you, and you for me..&quot; ",1.0
1801936,dun workn but my lil sis p d on da floor and i had clean it up ugh,0.0
1147863,@mileycyrus i vote for you at least once everyday ,1.0
2360990,welp back home and the sun is missing its rather sad,0.0
1593610,Loves the Jb's New album ,1.0
3043710,you caught me diana,1.0
1922600,just woke up i aparently fell asleep on the couch and managed to bend my glasses into some kind of pretzel like shape,0.0
1888423,silence tells me everything i need to know,0.0
100941,is having problems. She doesn't know why things turned out that way. ,0.0
408782,O_o I'm sitting here waiting for my Mom &amp; I'm nommin some beef jerky. Then I think &quot;Gee all I'm really doing is consuming dried flesh&quot; ,0.0
193746,"@jason_2008 Oh fgs is it gone again..grrrr...i can see it, dunno why no one else can!!  Oh and thanks for agreeing to share ur pizza!! lol",0.0
1729019,all my info for that trip is home so i can t research while i m at work gonna look when i get home tonight,0.0
1491935,@ThomastheTitan I like this one the best! ,1.0
2276172,having to endure mamma mia i think im gonna read a book,0.0
253687,@soundlyawake ahahaha... im justine ,0.0
631241,so sad max and ashlee got off  jonathan and auska better be next to get off!!!!,0.0
2675557,no we dont tell you that,1.0
1279051,#goodsex always starts with Nine Wests ,1.0
3022281,it took me a while before i sent you a message for the st time,1.0
368464,I miss Nate Mclouth  ,0.0
2683327,my beautiful slate top coffee table,1.0
2478757,totes it s gonna be fun as bi otch yeah she ll do it we ll make her,1.0
2630002,in spokane almost to the mall,1.0
1349070,.....a wk away to 6/12 - 21 ,1.0
1057514,the never ending story with my charge today: &quot;mamaa&quot;...and &quot;baba&quot;...and &quot;ball&quot;...as well as other stuff. ,1.0
771018,Singing Could Have Lied makes me sad ,0.0
2396774,new baby is great need more sleep but she s happy,1.0
1748448,goodd i loveeeeeeed it a commercial for up just came on and it looks soo cute i def wanna see it,0.0
1711293,gahhh i cant get the skype thing to work on my phone,0.0
2503372,out doing some volunteer work in the local community i think we re building a fence or something at least i m outta the office,1.0
2873004,that s pretty cool now if only they d stop the malware spam,1.0
2661915,fell asleep woke up to wonderful offline messages will eat dinner now,1.0
77521,@roqqzz I thought u were gonna call ,0.0
714006,in the mood for spagetti or easy mac but i finished that yesterday  I WANT POPCORN!!!!!,0.0
3026462,quot serial quot its a series on tlc it was about charles whitmas the clock tower sniper u know me,1.0
1931052,sounds good but only having the net on my phone when in work limits my involvement,0.0
2778715,you re welcome love,1.0
1781267,no foxw channel in hotel can t see my laa live,0.0
2382640,fly weather in my car now heading to jamaica queens to get my hair toes nails amp eyebrows done getting ready this date night,1.0
2552412,merry monday everyone,1.0
2329241,sorry twitter isn t showing all of my followers or people i am following,0.0
3124113,"Have #Apple, Inc.'s #iPad Sales Peaked? #AAPL http://t.co/2Wpaib3z9M",1.0
946871,"Change of plans: Fuck it all, I'm going out. And motherFUCK you too ",1.0
2895119,joe wants to have sex but yvonne ir a good girl hahaha,1.0
1067349,"is Around the House for a Bitt, Then Out with My Girlls for the Nighht  Cell It &lt;3",1.0
1669987,oh heck i forgot all about the recording i will listen to it,0.0
1399510,@CartoonBeardy Excellent! ,1.0
881678,"@NctrnlBst I'm a Canon fan as well.. have a digital still, video cam and printer from them.  Oh, and I can't stand SONY.",1.0
1921235,evntually hair ws dwn midle of bck my granny sd i look like girl while sleep she took scissors cut put n sndwch bag by bed,0.0
1364028,@itscameronwood What kind of pizza did you eat? ,1.0
242762,Has no friends on Twitter ,0.0
2658489,best of luck tell everyone hi,1.0
2132059,not real,0.0
333530,"@tipadaknife I never let myself play too much of a beta anyways, so I don't mind. Hate to ruin content by over-playing it in beta ",0.0
596850,@Ratspeaker Don't worry about it. I am glad to help.. It drove me crazy the first time too so don't feel bad. ,0.0
594050,i'm sorry  @ichiyeahyeahs,0.0
512266,awww man~ i knew i forgot something. i forgot my camera for tonight's jap buffet spread dinner w friends!!  wanna snap all the good food.,0.0
2808450,god i hope not just being unhelpful to a friend,1.0
2581564,lmao aww that made me laugh if yall throwin a party tellem its to get and to drink,1.0
1852912,i feel really crapy today,0.0
2664826,i dont know how to work this,1.0
1163564,"@lockstarr I heard, had my own little celebration ",1.0
1400552,"@msnarain @sudhamshu Considering most people enjoy most music from their late teens-early twenties, that puts @msdnarain at around 50! ",1.0
405828,headache ,0.0
1727657,got my happy little fix last night thank god now off to school,0.0
2725527,yes lots of celebrities plus casual evening office first date you name it looks i had a blast doing them,1.0
1714644,need to transfer a gig file from mac to pc how too big to go straight to usb drive,0.0
368855,@liz4flowers I just got home from dinner out and found nesting material scattered all over. I think something got into the birdhouse! Sad ,0.0
939461,On my way to welikefashion.com store... ,1.0
2132396,i hear hv delayed the v release till tmrw so sad,0.0
3100364,hehe same here i ve been puttering around over there instead of the etsy forums,1.0
2334076,i hope im not doomed with back ache all summer i can actually see that happenin,0.0
1312511,@ladybug8320 good morning ma'am ,1.0
2715821,just take this last school week to chill and enjoy yourself a bit and next weekend start studying when are your exams x,1.0
2438964,in the theatre for wolverine had the movie since it leaked and waited till now to pay and watch such a good person i am,1.0
1345941,@librarychik thanks! I think I'm limited to one new social networking site a week though ,1.0
2328287,i miss you aswell,0.0
804920,God damn shaun is depressing ,1.0
1390450,"@vibzfabz i'd like to but i cant afford the price.mayb i'll go to the airport and stop the team  ah, idk. hope you get that ticket as  ...",1.0
2277854,that sounds soo good i havent eaten there since my birthday and i was sick then,0.0
2789312,im right your wrong lol,1.0
526016,is starving but knows I won't have lunch until 1... ,0.0
220131,"Went and saw up, but would have enjoyed it more if certain thoughts didn't keep crossing my mind... ",0.0
167155,needs some snuggle time....  but has to get through the work day first.  Boo.  ,0.0
2009557,oh sorry babes was hoping it would be you,0.0
1728265,ridiculously fast it s not just you it s its only flaw nightly charging required,0.0
1498909,"@Craigsworld Hey, that's cool! ",1.0
2100916,unfortunately that is correct it was a victim of budget cuts and a couple sub par graduating classes,0.0
1959487,how s indulj i just got home from bmore like min ago,0.0
1283622,Its my birthday today ,1.0
2971963,i can t wait to see the spelling on their cakes if that is what their sign looks like,1.0
816710,party tonight ,1.0
459836,@tyrone_the_cat: An I is watching you two. Don't fink I don't see you behind zee Count Cat! I has Garlic.... stay away! ,0.0
1384081,gossip girl is the greatest! im addicted to watching it!! its sooo goood! ,1.0
175399,"@GracieAlbernaz I know told you, and it tells you last tweets and all.  Just can't get it to play music.  Have it set, but it won't play ",0.0
990809,let's go graduate guys!!! ,1.0
944955,"Its raining out. So, I worked out with the Fit Tv show &amp; OMG I'm about to collapse... I'm tired... Time For a Psanchez815 &quot;MRP&quot;  ",1.0
2699682,by the definition of dean all photos are erotic,1.0
963297,@flowerpowerzz ohm i saw it of urs  do u recive them?,1.0
1145686,@Steven10114 Yeahh.... ;)  Youre really the best person ive met ,1.0
513053,Came home to see mum.. Except Boone knows where she is  gettig worried.,0.0
1973759,didn t get the tiny house back to searching then,0.0
18582,So drunk in a bath stlal  i cant move,0.0
1242049,@paulcastelli - Thanks man!!!  I am blessed ,1.0
1204186,listening to dolly parton  while going to the oprey im really happy  like content. gunna see the place idols have sung and i have drea ...,1.0
709240,My aunt ignored me wen she drove by me.... It saddens me..   ,0.0
965718,@phaoloo that made me laugh! ,1.0
2905407,at home playing with jadon he lost his first tooth today and then he literally lost it now he s scared the tooth fairy won t come,1.0
2119350,have you got the iphone update yet its th june here in auzland but cant download it prob coz its released on us time,0.0
2938264,my youngest bro busted my lip and it s my oldest bro s birthday,1.0
606420,Moaning about how much I whine. Whining about how much I moan. I'm a grumpy guts today ,0.0
2486250,having a proper stress about this exam as you can see taking therapy in twittering slightly addictive see you tomorrow x,1.0
1824547,snuggleless for too long,0.0
2851994,lol hope it doesn t wash it away looks like a frog floater,1.0
2028735,i wish i was in california,0.0
1985307,yeh only got up to though tried get them to circle round like they do in real life but it doesn t seem to work,0.0
864384,@saharabloom what r YOU still doing up?? Lol ,1.0
450082,is on the way home from NYC.  I will skunk on the plane before a 5-day fast and detox! ,0.0
1107681,Morning Twitterland... Happy Saturday ,1.0
1051656,"#followdriday time  @Satans_Thong and the even sicker @shtfck ... actually, maybe not, these guys need serious therapy, in a padded cell!",1.0
1757534,trending topics on twitter used to useful now they re just like middle schoolers passing around notes cause class is boring,0.0
2764916,i like this woman more job options,1.0
816973,@nbarron I wrote a comment on your blog. ,1.0
3036790,bigupz to for knowing how to cook,1.0
2262486,kinda sick and trying to get better by staying in while taryn and carrie are out having fun,0.0
1403686,"@Fryphile Congrats Fryphile!   now, time for a well-earned rest!",1.0
2445066,i m dying to know if you drank the sake but i ve got to get some sleep see you in days,1.0
2762699,well just add you messgae love germany would love to visit one day,1.0
182744,and i thought it was going to be a pretty okay weekend. ,0.0
2494339,done with my paper relief is an amazing feeling,1.0
1989426,i didn t write this i think my twitter account was hacked,0.0
588197,can't wait for the new episode of True Blood. I'm hooked     =D,0.0
2400548,having a lazzy day beer snooker f and exploring twitter for the first time perfect sunday,1.0
2383481,i call him that too xd,1.0
2532534,love desperate housewives great season finale watching the kardashians then off to bed,1.0
2288029,figuring a way home,0.0
361814,#sushifriday I've had sushi every day this week. I think today will break the streak. ,0.0
305305,@SanchezKimberly  so sad ,0.0
1134440,Making a delicious dinner with Chef Boyfriend.  ,1.0
2743180,just got done ballin up at dearborn i was ballin her ass up,1.0
189554,I probably shouldn't be eating handfuls of Puffins this late at night. ,0.0
653251,I want to desperately go lay out today... for the first time all summer ,0.0
1752474,aww yeah nuh uh but i got a headache its killin me,0.0
1730587,wondering why the people in chicago are so miserable i miss my sister,0.0
1374088,first of all I want to say happy birthday kev0 jonas ,1.0
713996,@ the Apple store my mac need fixing ,0.0
1695042,i m stuck at home with a cold and no voice feeling sorry for myself,0.0
955508,@walkaboutkiwi lol it is kinda cute ,1.0
2066293,sawwwy did you at least win lots of at poker on saturday,0.0
1380189,@jaykpurdy I did  and I think you should take more pictures of yourself and your sexified hair ;),1.0
585461,@chaos33176  why u dont like us? *sniff sniff* lol,0.0
888761,"@angiechampion awk im just going for a wee, dont worry bout me  ",1.0
143962,3rd day battling the flu  .. any ideas to how to get rid of it VERY fast ? It's super important that it's gone Monday.,0.0
420480,@caitlinkealey U R lucky 2 have the drive-in. All of them in my city were closed years ago!  Sniff,0.0
1966430,en databasepublishing,0.0
1218030,back to college this week :/   not long left though ,1.0
2756402,yup anything,1.0
2155886,working till i don t know when,0.0
2895879,trying this thing for the first time,1.0
2438266,making good money,1.0
1259532,@loic what are you using to label pics? noticed you've been doing a lot of that ,1.0
544397,"jennifer weiner, some tylenol and bed. My tummy hurts  Will do more work and invitations tomorrow.",0.0
2589178,a lover huh it depends on the person have i found true love in the opposite sex in the past years nah not yet,1.0
2483254,just bought me a gift for someone in gouda,1.0
2079840,ughh fuck you facebook i can t remember who i was following before,0.0
341912,skool UHG have to stay all day cuz of seminar ,0.0
1998912,eeks so cold,0.0
699342,doesn't know what to do tonight!!! hmmm! ....seen last house on the left last night - what a horrible film!!!!  x,0.0
1606385,it shouldn t take this long to get to fecking heathrow left home at,0.0
2993666,thought the healy rae s would have their own lanes by now maybe they do maybe it s just the other side of the road,1.0
2402198,bengay amp mustard they both smell equally bad or sumpin lol,1.0
2038190,man i can t believe lauren s on right now and i m missing her this is depressing,0.0
96046,@BritneySpears: when will you ever visit Philippines? ,0.0
2360179,when is mizmm going to online when when when,0.0
1212701,Going to guiding on river. Fishing with beginners. Yesterday we tied simple rainbow tubes and now we are going test them! ,1.0
918851,Hello everyone im just sitting here rocking out to 9412 sam on the air The best classic rock station on twitter here ,1.0
2164554,is ceaser salad cool,0.0
2492067,we need to go see it again in imax too we should set up a day i know sue would be glad to see you we ll leave all wigs at home,1.0
1363753,i got an anonymous tiffany &amp; co bracelet! ,1.0
1021024,mmm  qualityy products,1.0
211560,&quot;new in town&quot; is too slow. I was disappointed ,0.0
978338,"@gudnewzCIXX I will 4 sure let U know when I start casting again 4 ANY of my projects ! Thanx 4 wanting 2 B apart of the take-over, Lol. ",1.0
333316,"@Jen2Squared I don't feel good.  I hope you didn't pass me your illness via Twitter.  I have completely no voice, and my throat is sore. ",0.0
141542,last.fm won't scrobble my dad's mix ,0.0
1463258,@SuzeOrmanShow  Have you tried tweetdeck for tweeting? Also - you cannot DM a person if they are not following you. Happy Sunday to you! ,1.0
3054760,lots of naked people from the london naked bike ride,1.0
2324648,omg j alba saw my tweet lol sorry you werent suppose to see that ima big fan but tmz makes it look like your so mean,0.0
654240,@momfluential Why does it feel that I haven't seen you in 10 years!! ,0.0
1387484,@lankydutch Good thing about Twitter (unlike the comment sections of many blogs) is that debate is usually polite and well intentioned ,1.0
1598855,"@BAKAEDITZ br0, i am now awake for 24 hours   if u don't get an answer later, u know i'm zZZzZZzzzzzZZ peAce to the w0rldsavi0r ^^",1.0
251648,"@_Noora I miss you so much, where are you?!? ",0.0
2268355,not going to make it to visit for father s day,0.0
2863819,i m sorry i had finally gotten back on a schedule i liked too ah well i ll get back to it again i m sure,1.0
628897,thinking about my sunshine ,0.0
1680509,waiting in the most ridiculously long line i ve ever seen pat s steaks in philly on th amp passayunk jim s on south was closed to,0.0
1486523,"@kirstiealley If you were across the pond, the UK Apprentice final is quite good so far. ",1.0
3139598,"There is a perfect storm of catalysts building

I see 2, but the third is yet to be seen
#es_f $spx $spy https://t.co/9xW89ae7dA",2.0
1247910,We now return you to your regular schedule of free software downloads and freelance computer building ,1.0
1130513,Star Trek was so godly  now im at bass pro shop yay!,1.0
2402775,yay li yin too i m so glad she s getting attention,1.0
524865,Sugar Cube is gone ,0.0
2839651,always tweet if nothing else tweet,1.0
1052245,Iï¿½m gettin' dress! I stayed wiz Ruth &amp; weï¿½ll make a tourist route through the city... with a car of the era of the 50s! Iï¿½ll get a pic ,1.0
281786,"due to being ill, I have missed something at school, and now can't complete the course, thus failing ",0.0
2224179,i clicked your link and get nothing which means it s probably something in my browser,0.0
2230547,just taugh mu last class awwww but i cant wait to get home,0.0
2744720,headed to kevins to bbq had fun swimmin food time,1.0
1165405,Lol. Fuck that. World is better off without them ,1.0
2141412,i had a bad dream it amazes me how something not real can ruin your day,0.0
2821350,so ready to play,1.0
1379516,@garryweil Gary is right. DLNA is emerging as dominant protocol for connecting devices in the home. Windows 7 extensive support is proof. ,1.0
429746,leaving Rome today ,0.0
198457,is disappointed.  The Suttie Wedding via webcast was not a great success.  Got to see the dress though! ,0.0
824314,"Woke up with a smile on my face still. Lol. Tt warm feelin still lingers.  i'm late for work tho. But i dun reali care, do i? =p",1.0
2450108,stealing the government van and taking a road trip we re experts at this now,1.0
1128887,@pythons its all good ,1.0
2290492,for what it s worth i got a nail in my tire today as well,0.0
1640657,still raining,0.0
756734,@PerezHilton  awww  i love you. anyone who doesn't believe you is a dumbo,0.0
1714419,english project,0.0
47719,yawn. pure tired tbh. dont know what to do ,0.0
2314582,someone is no longer following me that s sad,0.0
763375,i'm in a terrible mood ,0.0
1830049,i saw you at your confirmation looking good kylie poor qionton,0.0
2311869,bob why did you make the boards a sign in to look at fic job i cant login on all the school comps so can t check stuff,0.0
816106,@ciaobess @tinaneidlein @aieshya @Mugsie84 THANKS! I feel less of a loser now ,1.0
2108815,weeks its just days here,0.0
1647732,oh that s just evil need i remind you that i just bought a computer me broke maybe next year,0.0
172753,@casgetta what's wrong? ,0.0
792928,Anyone want to come to a gig at Fibbers tonight (in york) I have a plus one on the guest list and no plus one   ,0.0
352612,@McFLYFan_Katie did u now tht its on dvd :O i been tryin to find it for ages i saw smeone buy it at hmv but they gt the lst one  xx,0.0
382983,y does de weather always change so quick??? i hate rain ,0.0
878446,"@mattsmind ya, why not right LOL someones gotta ",1.0
1963691,is very worried about her little still lost kitty,0.0
2517438,is very excited about next weekend,1.0
422287,@Skarlett_ Now that's just MEAN! I REALLY wanna know what it is now haha ,0.0
1694918,damn damn damn completely forgot about attending netprophet,0.0
97628,@shelikescute  sterkte/courage,0.0
35670,should have gone on LIVE before leaving home. Just recovered gamertag and my points haven't updated  I was on 15200+ now I have 14745 boo,0.0
31515,2 1/2 more hours of this shit !!!! these 16 hour shifts are killing me  cant wait to go home and knock out,0.0
247045,Going back to Duquesne   four more days ,0.0
1911645,awww i love this song i m guna miss colin murray and his awesome taste in music now he s not on radio,0.0
1076894,@kandi111777 I did? with / for / about what?  ,1.0
780647,CMS made simple new release: 1.6 http://tinyurl.com/m7srmg  ! I just instaled a 1.5.4 yesterday evening ,0.0
2790113,wooow whats with all the sun these days i love it,1.0
2470600,did you know if you want to stay cool all day use a shower gel or bath wash with peppermint in it,1.0
501835,"@masterluke103 then we are screwed cause girls have always dated older guys (now asses) then contaminate the sweet ones, vicious cycle ",0.0
2440086,heehee duct tape huh they ve gotten over whatever it was by now until next time,1.0
99223,"MERRRRRR, i have a weird twitch in my eye ",0.0
2069938,have to wait for the machine to arrive first then freeze the bowl bummer on the big frog,0.0
1417627,"Who likes this name? Thorbit...  Miley on tour sounds great, Em. Are you gonna buy tickets?",1.0
471631,It's FREEZING! Where is the sun?  hi btw,0.0
3018579,i love free food,1.0
117334,is missing his better half ,0.0
720421,@fleurydelis haha if he didnt have his hands on my underwear in my suitcase I'm sure I would have berated him. airport security ftw ,0.0
2405383,playing dress up with mojo he s my cat he looks so prettyful in his fairy dress,1.0
47636,Why do I seem to get more sleep in this place then home    L: work - http://mobypicture.com/?duzy3i,0.0
2392758,set me on to it back in our hogwarts_life days she thought it was a justin susan song heeee,1.0
188927,waiting for majie to get home cause I'm all alone. ,0.0
1074985,@LisaG732 &amp; by &quot;current state&quot; I do NOT mean OHIO  #ff,1.0
2603247,i honestly can say that i am going to stay on here for ages,1.0
156620,@MissKellyO said page doesn't exist ,0.0
2502164,looking forward to an end of year celebration tonight,1.0
982323,"last time i did skipping, i did it for an hour straight and i badly pulled a muscle in my leg, which uhh, really hurt. ",1.0
1219933,@shannearo welcome home shanne! ,1.0
2169378,grrrrrrrrrrrrrrrr i am upset what i saw on somebody s facebook and i rather not talk about it,0.0
328493,Still has the duty page on the night of a release ,0.0
2142243,aww well i m waiting until i find a new job i m nervous about drug tests x_x,0.0
217448,my head hurts  ... i have rollers in my hair lol,0.0
1547587,via @jrbrownz2002: Hi! Thanks for the follow. I'm looking forward to your tweets http://www.regenesis2x2.com/4556 ,1.0
500928,Rainy Tuesday and back to work later ,0.0
2323290,i want my backstret boys membership back bsb,0.0
802683,"So you guys think ur so cool with ur bromances, well guess what we have homances! Thats right im in a homance with @StefanieErin ",1.0
1561815,@teamabdul Ohh. I didn't get it. OH THANK GOD. LOL!  woo. Thank you ,1.0
2717138,catching some tan with liiiiva omg its too much we re already dead d now going outsiide to buy some ice cream,1.0
3042873,good morning avi and a great week to you too stay cool calm and totally upbeat as always love that cheers,1.0
642512,@marktucks not in the IT field at the moment ,0.0
291656,@Blake_Rains  well then i guess you dont FOLLOW them then.. dummy........ just follow people you wanna kno stuff about,0.0
1406311,@Jabhem22 Just slightly... ,1.0
861789,Good night Ladies.. My Besties!! See you all tomorrow!  @melmer @Cschaefer22 @Rissajane06,1.0
2080410,omg cindy told me something that made me wanna cry,0.0
754187,@awesomebrandi Editing pictures from my last wedding. Quite a few make it apparent that my camera I thought was fixed is actually not ,0.0
1522675,@chrisgarrett I won't be here most of Oct (will be at BWE and izeafest) but Nov can work ,1.0
239661,@PartyPleaser i think u should reply me too cos u reply my sister @ShannynB and @corrinedevine no one EVER tweets me ,0.0
1867796,hrs of shooting only to be stuck in dead stopped traffic on the way home,0.0
452844,@CuriousSarahM nothing that's the problem ,0.0
1667491,becauseeeeeeeeeeeeeee,0.0
981740,@shemah ok jgk bah shem.. masih bisa diatur! ,1.0
1439765,@MareeAnderson hope you're feeling better now ,1.0
1866759,had to cancel my flight to london today will someone there have a pint for me and some chips and a kebab and some cadbury chocolate,0.0
158783,"google wave will allow others to tag your messages, this will not help me with my Inbox 15,328 (and counting) strategy ",0.0
199410,@NicaNoelle I am lost. Please help me find a good home. ,0.0
1430515,@jullianp excitinggggggggg!!!!! ,1.0
990851,"@midnightskyline Oh, Lanis, I knuu @-) Imissya,too ",1.0
659840,Friday!!! i have got a theory exam tomorrow  Wish me luck!,0.0
805695,"@erikvb no fluke, was down for over 5 mins but is back now and responding fast ",1.0
290539,Ugh I'm so sore and tired and sunburned from golf  I got third :'( this sucks,0.0
834834,having fun with ELMO ,1.0
1776364,got sad news at the shop today had to lay off people that s of our workforce at least i know my job is safe,0.0
190226,2nd most haunted building in oregon = disappointing. was expecting better from you ashland ,0.0
590702,really bad sore throat... ,0.0
2685893,www epicspecialties com did some painting this morning just not near my laptop or i d tweet my masterpieces to you tweeters,1.0
